"gid","date","id","lat","long","geo"
15314,"2014-01-06 08:15:00",5,36.05843223,24.87622788,"0101000020E61000008371687850E03840F17012B57A074240"
15315,"2014-01-06 08:15:01",5,36.05840219,24.87619931,"0101000020E61000004F3A15994EE038404B0814B979074240"
15318,"2014-01-06 08:15:02",5,36.05834162,24.87620289,"0101000020E6100000EF3525D54EE03840A5F2FABC77074240"
15325,"2014-01-06 08:15:05",5,36.0581696,24.87617015,"0101000020E61000003EFBDBAF4CE038408ACFF81972074240"
15329,"2014-01-06 08:15:06",5,36.05814573,24.87619087,"0101000020E61000002BB47B0B4EE038404360BC5171074240"
15330,"2014-01-06 08:15:07",5,36.05808821,24.87619997,"0101000020E6100000FBE727A44EE03840D91D396F6F074240"
15332,"2014-01-06 08:15:08",5,36.05803037,24.87622096,"0101000020E61000000D454F0450E0384092A9068A6D074240"
15334,"2014-01-06 08:15:09",5,36.05795237,24.87617533,"0101000020E610000079E9C3064DE0384017F0B6FB6A074240"
15337,"2014-01-06 08:15:10",5,36.05792427,24.87616128,"0101000020E61000001B9F0B1B4CE03840B8A5FE0F6A074240"
15341,"2014-01-06 08:15:11",5,36.0578564,24.87618187,"0101000020E610000085FF7C744DE03840A1EEA8D667074240"
15343,"2014-01-06 08:15:12",5,36.05785811,24.87620736,"0101000020E6100000E9B623204FE03840122101E567074240"
15345,"2014-01-06 08:15:13",5,36.05777868,24.87616425,"0101000020E6100000A3ACDF4C4CE03840C680B24A65074240"
15354,"2014-01-06 08:15:16",5,36.05765729,24.87618089,"0101000020E610000020EE0B644DE038408776675061074240"
15357,"2014-01-06 08:15:17",5,36.05760017,24.87618781,"0101000020E6100000971A25D84DE0384070323F715F074240"
15362,"2014-01-06 08:15:19",5,36.05749261,24.87615762,"0101000020E61000008C0AA4DD4BE0384018DBF7EA5B074240"
15368,"2014-01-06 08:15:22",5,36.05732986,24.87621008,"0101000020E61000008A06C64D4FE0384063E4B89556074240"
15371,"2014-01-06 08:15:23",5,36.05727936,24.87616993,"0101000020E6100000AF162BAC4CE03840C9F718EE54074240"
15379,"2014-01-06 08:15:26",5,36.05713347,24.87620102,"0101000020E6100000319FC5B54EE038401894482650074240"
15382,"2014-01-06 08:15:27",5,36.05709569,24.87615818,"0101000020E61000000F3909E74BE0384072A55CE94E074240"
15386,"2014-01-06 08:15:28",5,36.0570368,24.87618962,"0101000020E6100000A3FE82F64DE0384091555BFB4C074240"
15389,"2014-01-06 08:15:29",5,36.05696547,24.87617553,"0101000020E6100000CDE71E0A4DE038405D53FFA44A074240"
15391,"2014-01-06 08:15:30",5,36.05693592,24.87621404,"0101000020E6100000961836904FE03840102F1DAD49074240"
15393,"2014-01-06 08:15:31",5,36.05688294,24.87618983,"0101000020E610000014F008FA4DE038400B80AFF047074240"
15397,"2014-01-06 08:15:32",5,36.05682378,24.87620764,"0101000020E61000002B4ED6244FE03840185E6A0046074240"
15401,"2014-01-06 08:15:33",5,36.05676086,24.87617719,"0101000020E61000001A8DF8254DE0384048B29AF043074240"
15405,"2014-01-06 08:15:34",5,36.05675212,24.87620638,"0101000020E610000084A5B20F4FE0384078B049A743074240"
15412,"2014-01-06 08:15:36",5,36.05660742,24.87619611,"0101000020E6100000195565634EE0384033CE74E93E074240"
15415,"2014-01-06 08:15:37",5,36.05658316,24.87621144,"0101000020E61000005A2E97644FE0384028DAF21D3E074240"
15418,"2014-01-06 08:15:38",5,36.05653112,24.8762141,"0101000020E610000048CB37914FE038409ACD67693C074240"
15422,"2014-01-06 08:15:39",5,36.05646242,24.87617462,"0101000020E6100000387CDAFA4CE0384030AD1B293A074240"
15424,"2014-01-06 08:15:40",5,36.05644331,24.87618572,"0101000020E6100000499F14B54DE038409543CD8839074240"
15426,"2014-01-06 08:15:41",5,36.05637924,24.87619142,"0101000020E610000091EFB5144EE0384096FC576F37074240"
15431,"2014-01-06 08:15:44",5,36.05622004,24.87619986,"0101000020E6100000B4754FA24EE038400497E03732074240"
15432,"2014-01-06 08:15:45",5,36.05615923,24.87618133,"0101000020E61000003EB76D6B4DE03840F91BC43930074240"
15434,"2014-01-06 08:15:46",5,36.05615551,24.87617008,"0101000020E61000006E55AFAE4CE0384059788F1A30074240"
15437,"2014-01-06 08:15:47",5,36.05608552,24.87620334,"0101000020E61000002BF2B1DC4EE03840EF1671CF2D074240"
15440,"2014-01-06 08:15:48",5,36.05601184,24.87619039,"0101000020E6100000971E6E034EE03840907E5E652B074240"
15443,"2014-01-06 08:15:49",5,36.0559735,24.8762012,"0101000020E610000049B7CAB84EE03840A9F8BF232A074240"
15446,"2014-01-06 08:15:50",5,36.05595247,24.87616812,"0101000020E6100000A332CD8D4CE03840E563567329074240"
15451,"2014-01-06 08:15:52",5,36.05582911,24.87616954,"0101000020E6100000260DA0A54CE03840B1CE846825074240"
15456,"2014-01-06 08:15:54",5,36.05571465,24.87619502,"0101000020E61000006DD11B514EE038403CD45BA821074240"
15459,"2014-01-06 08:15:55",5,36.05568861,24.8762055,"0101000020E61000004913EF004FE03840D75AEBCD20074240"
15463,"2014-01-06 08:15:56",5,36.0556517,24.87618271,"0101000020E610000049C594824DE03840C0BB4B981F074240"
15467,"2014-01-06 08:15:57",5,36.05556508,24.87616994,"0101000020E6100000CD0956AC4CE0384027B3ACC11C074240"
15471,"2014-01-06 08:15:58",5,36.05553177,24.87618396,"0101000020E6100000D27A8D974DE03840FE0440AA1B074240"
15473,"2014-01-06 08:15:59",5,36.05546607,24.87616224,"0101000020E610000044CA262B4CE0384005581E8319074240"
15477,"2014-01-06 08:16:00",5,36.05542991,24.87616741,"0101000020E610000062C5E3814CE03840CA55C95318074240"
15481,"2014-01-06 08:16:01",5,36.05538086,24.87619522,"0101000020E6100000C0CF76544EE038401E4353B816074240"
15487,"2014-01-06 08:16:03",5,36.0552704,24.87616237,"0101000020E6100000C722552D4CE03840EA37B81913074240"
15489,"2014-01-06 08:16:04",5,36.05523001,24.87619985,"0101000020E6100000968224A24EE03840985AE7C611074240"
15493,"2014-01-06 08:16:05",5,36.05516796,24.87619473,"0101000020E61000000E473E4C4EE0384057FE63BE0F074240"
15494,"2014-01-06 08:16:06",5,36.05512312,24.87619198,"0101000020E6100000141E1B1E4EE03840A5D33E460E074240"
15497,"2014-01-06 08:16:08",5,36.05504595,24.87616646,"0101000020E6100000568DF3714CE038407D83E5BE0B074240"
15500,"2014-01-06 08:16:09",5,36.05496451,24.87619873,"0101000020E610000090255A8F4EE038400172BA1309074240"
15503,"2014-01-06 08:16:10",5,36.05495009,24.87617534,"0101000020E610000097DCEE064DE038402BBBC39A08074240"
15505,"2014-01-06 08:16:11",5,36.05486754,24.87619567,"0101000020E6100000FC8B035C4EE03840BBF448E605074240"
15509,"2014-01-06 08:16:12",5,36.0548547,24.87620061,"0101000020E61000006DAFE4AE4EE038401544937A05074240"
15512,"2014-01-06 08:16:13",5,36.05478832,24.8762099,"0101000020E610000072EEC04A4FE03840284DBD4D03074240"
15516,"2014-01-06 08:16:14",5,36.0547269,24.87620173,"0101000020E6100000720CAFC14EE0384011DB824A01074240"
15520,"2014-01-06 08:16:16",5,36.05463594,24.87617125,"0101000020E6100000087250C24CE038403CBE7B4FFE064240"
15523,"2014-01-06 08:16:17",5,36.05459269,24.87618817,"0101000020E6100000C64A2FDE4DE038404913ADE4FC064240"
15527,"2014-01-06 08:16:18",5,36.05453279,24.87618936,"0101000020E61000009D4D26F24DE0384009CE32EEFA064240"
15533,"2014-01-06 08:16:20",5,36.0544548,24.87620492,"0101000020E61000008AFE33F74EE038401C8EF85FF8064240"
15536,"2014-01-06 08:16:21",5,36.05439565,24.87620436,"0101000020E610000007D0CEED4EE03840B7E5C86FF6064240"
15541,"2014-01-06 08:16:23",5,36.05428087,24.87618614,"0101000020E61000002C8220BC4DE0384066B9F0ACF2064240"
15544,"2014-01-06 08:16:24",5,36.05425981,24.87619101,"0101000020E6100000CCFFD40D4EE03840F5B746FCF1064240"
15548,"2014-01-06 08:16:25",5,36.05419313,24.87616629,"0101000020E61000005C68196F4CE038404A82ECCCEF064240"
15551,"2014-01-06 08:16:26",5,36.05415227,24.8761699,"0101000020E6100000563DAAAB4CE03840BC532A76EE064240"
15554,"2014-01-06 08:16:27",5,36.0541021,24.87617586,"0101000020E6100000A33EA80F4DE038408D124FD1EC064240"
15556,"2014-01-06 08:16:28",5,36.05403773,24.87618235,"0101000020E61000001A958A7C4DE03840CF8C55B5EA064240"
15560,"2014-01-06 08:16:29",5,36.05398919,24.87619119,"0101000020E6100000E417DA104EE038409BB1261EE9064240"
15566,"2014-01-06 08:16:31",5,36.05390587,24.87618702,"0101000020E61000006714E4CA4DE03840315B3663E6064240"
15570,"2014-01-06 08:16:32",5,36.05384808,24.87618573,"0101000020E610000067923FB54DE03840B5466F7EE4064240"
15574,"2014-01-06 08:16:33",5,36.05379864,24.87620423,"0101000020E61000008477A0EB4EE0384044AFB3DFE2064240"
15577,"2014-01-06 08:16:34",5,36.05372771,24.87620143,"0101000020E6100000F58EA6BC4EE0384063ABB28CE0064240"
15580,"2014-01-06 08:16:35",5,36.05369988,24.87621551,"0101000020E6100000AEB2DFA84FE0384017333EA3DF064240"
15584,"2014-01-06 08:16:36",5,36.05363554,24.87623221,"0101000020E6100000DDA60DC150E03840061A8587DD064240"
15587,"2014-01-06 08:16:37",5,36.05357832,24.87627997,"0101000020E6100000344A55E253E038405A1686A7DB064240"
15590,"2014-01-06 08:16:38",5,36.05356555,24.87627508,"0101000020E610000058E64A9053E038409CB8663CDB064240"
15594,"2014-01-06 08:16:39",5,36.05351013,24.87626715,"0101000020E610000023CF3F0B53E03840672D816BD9064240"
15597,"2014-01-06 08:16:40",5,36.05345553,24.87628494,"0101000020E6100000FF46B73554E03840F7917CA1D7064240"
15601,"2014-01-06 08:16:41",5,36.05342462,24.87633308,"0101000020E6100000C1005F5D57E03840C2D9319ED6064240"
15607,"2014-01-06 08:16:43",5,36.05332902,24.87635307,"0101000020E61000003266BFAC58E03840F3693E7CD3064240"
15610,"2014-01-06 08:16:44",5,36.05328138,24.87637436,"0101000020E6100000C040EF115AE03840FA4A9CECD1064240"
15613,"2014-01-06 08:16:45",5,36.05320446,24.87637416,"0101000020E61000006D42940E5AE03840C6D95B67CF064240"
15617,"2014-01-06 08:16:46",5,36.05317341,24.87638266,"0101000020E6100000437B2F9D5AE03840C07BE462CE064240"
15620,"2014-01-06 08:16:47",5,36.05312259,24.87638305,"0101000020E6100000CC84BAA35AE038404A5D95B8CC064240"
15623,"2014-01-06 08:16:48",5,36.0530633,24.87642843,"0101000020E61000007722149D5DE03840150F39C7CA064240"
15625,"2014-01-06 08:16:49",5,36.05303733,24.87641131,"0101000020E6100000664BDA7D5CE0384099E85EEDC9064240"
15628,"2014-01-06 08:16:50",5,36.05297186,24.87643423,"0101000020E6100000E8F162FE5DE0384076272BC8C7064240"
15632,"2014-01-06 08:16:51",5,36.05293954,24.87646403,"0101000020E61000006AF858F25FE038408E7B0CB9C6064240"
15636,"2014-01-06 08:16:52",5,36.05286964,24.87648313,"0101000020E610000081D8CA3261E038402A60AF6EC4064240"
15640,"2014-01-06 08:16:53",5,36.05283725,24.87648206,"0101000020E6100000103BD72061E038405B61FA5EC3064240"
15643,"2014-01-06 08:16:54",5,36.05279501,24.87647943,"0101000020E61000007B77B7F460E03840C6ABA4FCC1064240"
15647,"2014-01-06 08:16:55",5,36.05274139,24.87648544,"0101000020E61000005D388C5961E038400999D83AC0064240"
15651,"2014-01-06 08:16:56",5,36.05267958,24.87648908,"0101000020E6100000B0E69D9661E038402EA25834BE064240"
15654,"2014-01-06 08:16:57",5,36.05264507,24.87651535,"0101000020E610000026B15A4F63E038400AF9DA12BD064240"
15657,"2014-01-06 08:16:58",5,36.05256695,24.87652364,"0101000020E61000008BF86FDA63E03840DC8C8983BA064240"
15660,"2014-01-06 08:16:59",5,36.05251815,24.87653051,"0101000020E61000006D65B24D64E0384024592CEAB8064240"
15663,"2014-01-06 08:17:00",5,36.05248338,24.87651158,"0101000020E610000050AA1A1063E038407E5780C6B7064240"
15666,"2014-01-06 08:17:01",5,36.05244513,24.87653966,"0101000020E6100000D25835E764E038409D17A385B6064240"
15673,"2014-01-06 08:17:02",5,36.05239068,24.87652605,"0101000020E610000091D7DE0264E038408C9BE0BCB4064240"
15677,"2014-01-06 08:17:03",5,36.05232803,24.87652899,"0101000020E6100000C10B323464E03840CEC154AFB2064240"
15684,"2014-01-06 08:17:05",5,36.05223829,24.87655596,"0101000020E61000005B50ADF865E03840119389BEAF064240"
15689,"2014-01-06 08:17:06",5,36.05217181,24.87656607,"0101000020E6100000E96E4BA266E038408FDCDC90AD064240"
15695,"2014-01-06 08:17:07",5,36.05214399,24.87654535,"0101000020E6100000FCB5AB4665E03840D1DD7DA7AC064240"
15700,"2014-01-06 08:17:08",5,36.05207623,24.87655442,"0101000020E61000007310D7DE65E03840DE5F146FAA064240"
15703,"2014-01-06 08:17:09",5,36.05204976,24.87657519,"0101000020E6100000F5884D3B67E038407A7B0891A9064240"
15707,"2014-01-06 08:17:10",5,36.05198419,24.87656119,"0101000020E61000002BFE6B5066E03840C2FAFD6AA7064240"
15716,"2014-01-06 08:17:12",5,36.05193503,24.87663232,"0101000020E61000004004C9F96AE03840F3AE9BCEA5064240"
15722,"2014-01-06 08:17:13",5,36.05192798,24.8766725,"0101000020E610000075CDE49B6DE0384076EC7793A5064240"
15726,"2014-01-06 08:17:14",5,36.05192016,24.87671516,"0101000020E61000007F1B9C6770E03840FF99DE51A5064240"
15731,"2014-01-06 08:17:15",5,36.05194268,24.87678237,"0101000020E610000000DC34CF74E03840EDEEC70EA6064240"
15734,"2014-01-06 08:17:16",5,36.05193706,24.87684153,"0101000020E6100000E61FBFAF78E038404013A3DFA5064240"
15738,"2014-01-06 08:17:17",5,36.05192148,24.87689658,"0101000020E61000000213554B7CE03840AB47F15CA5064240"
15743,"2014-01-06 08:17:18",5,36.05195169,24.87692922,"0101000020E61000008ACEF06E7EE03840CFC25C5AA6064240"
15747,"2014-01-06 08:17:19",5,36.0519407,24.87696409,"0101000020E61000000051F6B780E038406AEA2BFEA5064240"
15752,"2014-01-06 08:17:20",5,36.05192284,24.87702015,"0101000020E6100000DA2E7E6484E0384094DB5968A5064240"
15762,"2014-01-06 08:17:23",5,36.05193877,24.87718475,"0101000020E6100000C9CC052E8FE03840B145FBEDA5064240"
15767,"2014-01-06 08:17:24",5,36.05194237,24.87724157,"0101000020E610000079D74DE792E038409F362E0CA6064240"
15772,"2014-01-06 08:17:25",5,36.05195335,24.87729029,"0101000020E6100000FBA5B01896E0384075954968A6064240"
15778,"2014-01-06 08:17:26",5,36.05195031,24.87733289,"0101000020E6100000534166E398E03840C93BC94EA6064240"
15782,"2014-01-06 08:17:27",5,36.05192863,24.87737673,"0101000020E6100000169FE9C29BE03840BDC9EB98A5064240"
15791,"2014-01-06 08:17:29",5,36.05193725,24.87747626,"0101000020E610000066B7BF48A2E03840DB183BE1A5064240"
15799,"2014-01-06 08:17:31",5,36.05192529,24.87756486,"0101000020E61000009ED13517A8E038405231E77CA5064240"
15803,"2014-01-06 08:17:32",5,36.05195197,24.87761766,"0101000020E610000090170C8DABE038406F0EB65CA6064240"
15807,"2014-01-06 08:17:33",5,36.05194728,24.87769024,"0101000020E610000082D1BC4EB0E03840AB5B5E35A6064240"
15813,"2014-01-06 08:17:34",5,36.05193928,24.87773941,"0101000020E61000003F5CAC87B3E03840287D42F2A5064240"
15816,"2014-01-06 08:17:35",5,36.05193789,24.87777014,"0101000020E610000091B43C8BB5E03840937C99E6A5064240"
15821,"2014-01-06 08:17:36",5,36.05192422,24.87780915,"0101000020E61000002B61B719B8E038409962ED73A5064240"
15827,"2014-01-06 08:17:37",5,36.05193111,24.87786255,"0101000020E610000017A29E99BBE03840288CB9ADA5064240"
15831,"2014-01-06 08:17:38",5,36.05194851,24.87793604,"0101000020E61000009EC7936AC0E0384052C3AF3FA6064240"
15837,"2014-01-06 08:17:39",5,36.05193661,24.87797419,"0101000020E610000037C8A0EAC2E0384022B5DCDBA5064240"
15841,"2014-01-06 08:17:40",5,36.05193254,24.87802544,"0101000020E610000023DB7546C6E03840F972B8B9A5064240"
15844,"2014-01-06 08:17:41",5,36.05192394,24.87806783,"0101000020E61000000A85A50DC9E03840F9169471A5064240"
15847,"2014-01-06 08:17:42",5,36.05194329,24.87813266,"0101000020E6100000DE3F504DCDE03840F8E5E513A6064240"
15852,"2014-01-06 08:17:43",5,36.05192336,24.87816127,"0101000020E61000008A434F2DCFE038409A8CB66CA5064240"
15855,"2014-01-06 08:17:44",5,36.05192761,24.87821116,"0101000020E6100000A62E5372D2E03840CF5A5D90A5064240"
15859,"2014-01-06 08:17:45",5,36.05193604,24.87827827,"0101000020E6100000FD6F3ED8D6E0384052A414D7A5064240"
15868,"2014-01-06 08:17:47",5,36.05192931,24.87836973,"0101000020E61000007725B0D6DCE03840B113A09EA5064240"
15873,"2014-01-06 08:17:48",5,36.05192146,24.87842342,"0101000020E6100000C3F0745BE0E038408E54C65CA5064240"
15877,"2014-01-06 08:17:49",5,36.05193925,24.87847596,"0101000020E6100000AF85EECCE3E038407B1002F2A5064240"
15882,"2014-01-06 08:17:50",5,36.0519376,24.87853232,"0101000020E610000007E17E7EE7E0384064B72AE4A5064240"
15886,"2014-01-06 08:17:51",5,36.05192306,24.87856605,"0101000020E61000003B2064B4E9E03840DB4D326AA5064240"
15891,"2014-01-06 08:17:52",5,36.05195025,24.87862047,"0101000020E6100000043F6845EDE038406F62484EA6064240"
15896,"2014-01-06 08:17:53",5,36.05193592,24.87867593,"0101000020E6100000E421DFE7F0E038409FF112D6A5064240"
15901,"2014-01-06 08:17:54",5,36.05194039,24.87873224,"0101000020E6100000A7BD9898F4E038401C3292FBA5064240"
15905,"2014-01-06 08:17:55",5,36.05194957,24.8787645,"0101000020E6100000C362D4B5F6E038407B189448A6064240"
15909,"2014-01-06 08:17:56",5,36.05193361,24.87883216,"0101000020E610000080DFF924FBE03840B141B2C2A5064240"
15916,"2014-01-06 08:17:58",5,36.05194733,24.8789348,"0101000020E6100000F950FDDE01E1384075BBC935A6064240"
15921,"2014-01-06 08:17:59",5,36.05194061,24.87896126,"0101000020E6100000A526EA9A03E1384064A46AFDA5064240"
15926,"2014-01-06 08:18:00",5,36.05192558,24.87902421,"0101000020E61000009D570ABB07E1384082F6557FA5064240"
15931,"2014-01-06 08:18:01",5,36.05194046,24.87906836,"0101000020E6100000FB25C19F0AE13840048528FCA5064240"
15937,"2014-01-06 08:18:02",5,36.05194419,24.87913117,"0101000020E6100000520B88BD0EE1384034A2721BA6064240"
15942,"2014-01-06 08:18:03",5,36.05192457,24.87915581,"0101000020E6100000D409EC5A10E138402201DD76A5064240"
15947,"2014-01-06 08:18:04",5,36.05194736,24.8792187,"0101000020E610000019880A7A14E1384022280A36A6064240"
15953,"2014-01-06 08:18:05",5,36.05193991,24.8792708,"0101000020E6100000E85322E417E1384052678BF7A5064240"
15959,"2014-01-06 08:18:06",5,36.05192801,24.879315,"0101000020E6100000DAE1AFC91AE138402259B893A5064240"
15964,"2014-01-06 08:18:07",5,36.05193383,24.87937156,"0101000020E6100000853B9B7E1EE13840F9B38AC4A5064240"
15969,"2014-01-06 08:18:08",5,36.05193022,24.8794216,"0101000020E6100000606523C621E138407C4942A6A5064240"
15974,"2014-01-06 08:18:09",5,36.05193336,24.87947303,"0101000020E61000006490FD2425E13840BD6299C0A5064240"
15978,"2014-01-06 08:18:10",5,36.05192769,24.87952415,"0101000020E6100000CE4AA47E28E1384046270991A5064240"
15984,"2014-01-06 08:18:11",5,36.05194143,24.87956157,"0101000020E6100000EAF771F22AE1384028944B04A6064240"
15988,"2014-01-06 08:18:12",5,36.05190265,24.87957405,"0101000020E61000000729D3C32BE13840B229FCBEA4064240"
15993,"2014-01-06 08:18:13",5,36.0518351,24.87959349,"0101000020E61000001353F9092DE1384077A45588A2064240"
15997,"2014-01-06 08:18:14",5,36.05178265,24.87959057,"0101000020E61000001F05FCD82CE1384007205AD0A0064240"
16004,"2014-01-06 08:18:16",5,36.05170369,24.87956631,"0101000020E6100000081DF8412BE13840F6D0FC399E064240"
16008,"2014-01-06 08:18:17",5,36.05163888,24.87959404,"0101000020E6100000788E33132DE13840AA66521A9C064240"
16014,"2014-01-06 08:18:18",5,36.0515899,24.8795877,"0101000020E6100000BF76D5A82CE13840E7A6727F9A064240"
16018,"2014-01-06 08:18:19",5,36.05156236,24.87958068,"0101000020E61000001FCB0E332CE13840C9F36C9899064240"
16023,"2014-01-06 08:18:20",5,36.05149479,24.87959315,"0101000020E61000001F0945042DE13840717B9B6197064240"
16029,"2014-01-06 08:18:21",5,36.05143609,24.87957654,"0101000020E6100000FBA099ED2BE138402B31327595064240"
16033,"2014-01-06 08:18:22",5,36.05140777,24.87957677,"0101000020E6100000A87875F12BE138408474A18794064240"
16039,"2014-01-06 08:18:23",5,36.05134022,24.87956536,"0101000020E6100000FCE407322BE138404AEFFA5092064240"
16043,"2014-01-06 08:18:24",5,36.05130511,24.87958722,"0101000020E61000002BE1C7A02CE13840AAC8742A91064240"
16049,"2014-01-06 08:18:25",5,36.05125798,24.87959264,"0101000020E6100000309AB6FB2CE1384028E1199F8F064240"
16053,"2014-01-06 08:18:26",5,36.05121261,24.8795886,"0101000020E610000037EFEEB72CE13840E18B82228E064240"
16056,"2014-01-06 08:18:27",5,36.05114849,24.87959067,"0101000020E61000004884A9DA2CE1384018E5A1088C064240"
16062,"2014-01-06 08:18:28",5,36.05109489,24.87957363,"0101000020E61000002546C7BC2BE1384078C500478A064240"
16067,"2014-01-06 08:18:29",5,36.05104586,24.87958829,"0101000020E61000009C7EBBB22CE13840EAA5B5AB88064240"
16071,"2014-01-06 08:18:30",5,36.0509991,24.8795883,"0101000020E6100000BA71E6B22CE138400E50752387064240"
16076,"2014-01-06 08:18:31",5,36.05095678,24.87958122,"0101000020E610000066131E3C2CE1384003CE73C085064240"
16082,"2014-01-06 08:18:32",5,36.05089111,24.87956699,"0101000020E6100000F0B0604D2BE13840B78D929983064240"
16087,"2014-01-06 08:18:33",5,36.05084397,24.87956553,"0101000020E6100000F609E2342BE13840A62C220E82064240"
16093,"2014-01-06 08:18:34",5,36.05079902,24.87957197,"0101000020E6100000D8A0EDA02BE13840D0C8109580064240"
16098,"2014-01-06 08:18:35",5,36.05075198,24.87957982,"0101000020E61000001F1FA1242CE138405427770A7F064240"
16102,"2014-01-06 08:18:36",5,36.05070034,24.87957064,"0101000020E610000061529D8A2BE13840191947597D064240"
16107,"2014-01-06 08:18:37",5,36.05065359,24.87956907,"0101000020E61000001F3946702BE13840CD3C1CD17B064240"
16112,"2014-01-06 08:18:38",5,36.0505912,24.8795848,"0101000020E6100000070F2E782CE1384092BBBEC579064240"
16116,"2014-01-06 08:18:39",5,36.05055442,24.87958098,"0101000020E61000009C4817382CE13840BC48369178064240"
16120,"2014-01-06 08:18:40",5,36.05051058,24.8795764,"0101000020E61000005B5540EB2BE13840DB99742177064240"
16125,"2014-01-06 08:18:41",5,36.0504422,24.87956703,"0101000020E6100000677D0C4E2BE138404DABD7E374064240"
16134,"2014-01-06 08:18:43",5,36.05034438,24.87956716,"0101000020E6100000EAD53A502BE1384096D144AF71064240"
16138,"2014-01-06 08:18:44",5,36.0503003,24.87958127,"0101000020E6100000FBD2F43C2CE1384050BD7F3D70064240"
16142,"2014-01-06 08:18:45",5,36.05025109,24.87958388,"0101000020E610000054B0BE682CE13840B611B2A06E064240"
16147,"2014-01-06 08:18:46",5,36.05020164,24.87956771,"0101000020E61000004F1175592BE13840B600E1016D064240"
16151,"2014-01-06 08:18:47",5,36.05014123,24.87956823,"0101000020E61000005B732E622BE13840FF831F076B064240"
16156,"2014-01-06 08:18:48",5,36.05009465,24.87957951,"0101000020E610000084AE6D1F2CE138402FBA618069064240"
16162,"2014-01-06 08:18:49",5,36.05004107,24.87958446,"0101000020E610000013C579722CE13840AD8DEBBE67064240"
16167,"2014-01-06 08:18:50",5,36.04999805,24.87957979,"0101000020E6100000C64520242CE1384090CE0A5666064240"
16172,"2014-01-06 08:18:51",5,36.04993913,24.87957787,"0101000020E610000072EFE9032CE138400212C96764064240"
16182,"2014-01-06 08:18:53",5,36.04985524,24.87956955,"0101000020E6100000B4CE53782BE13840C8AA10A861064240"
16187,"2014-01-06 08:18:54",5,36.04979197,24.87958478,"0101000020E6100000CB28D8772CE13840706051955F064240"
16192,"2014-01-06 08:18:55",5,36.04974962,24.87956538,"0101000020E610000037CB5D322BE13840B8710F325E064240"
16196,"2014-01-06 08:18:56",5,36.04969351,24.87957472,"0101000020E6100000D2C910CF2BE138400023605B5C064240"
16200,"2014-01-06 08:18:57",5,36.0496433,24.8795673,"0101000020E61000008B2194522BE1384096FB2EB65A064240"
16204,"2014-01-06 08:18:58",5,36.04960645,24.87956997,"0101000020E610000096B15F7F2BE13840D835108159064240"
16209,"2014-01-06 08:18:59",5,36.04955586,24.87956738,"0101000020E610000079BAEB532BE138403803AFD857064240"
16219,"2014-01-06 08:19:01",5,36.04944297,24.87956713,"0101000020E610000091FCB94F2BE138406495B12554064240"
16224,"2014-01-06 08:19:02",5,36.04939188,24.87957939,"0101000020E61000001F496A1D2CE13840DCA41E7952064240"
16230,"2014-01-06 08:19:03",5,36.0493541,24.87957528,"0101000020E610000055F875D82BE1384036B6323C51064240"
16234,"2014-01-06 08:19:04",5,36.04930152,24.87956855,"0101000020E610000013D78C672BE13840840520834F064240"
16238,"2014-01-06 08:19:05",5,36.04924598,24.87958032,"0101000020E6100000EF9A042D2CE138409DC738B14D064240"
16248,"2014-01-06 08:19:07",5,36.04914759,24.87957228,"0101000020E6100000731121A62BE1384015DDDD774A064240"
16254,"2014-01-06 08:19:08",5,36.04909771,24.87956944,"0101000020E61000006D5C7B762BE13840166171D548064240"
16259,"2014-01-06 08:19:09",5,36.04905009,24.87956974,"0101000020E6100000EAD9837B2BE138403B35FA4547064240"
16265,"2014-01-06 08:19:10",5,36.04899655,24.87958264,"0101000020E6100000E9EDF0532CE13840F4EED98445064240"
16270,"2014-01-06 08:19:11",5,36.04895891,24.87957859,"0101000020E6100000D24FFE0F2CE138401FA61A4944064240"
16274,"2014-01-06 08:19:12",5,36.04889416,24.8795768,"0101000020E61000000152F6F12BE138402C15F12942064240"
16279,"2014-01-06 08:19:13",5,36.04885197,24.87957435,"0101000020E610000084A6DBC82BE1384062BF06C840064240"
16284,"2014-01-06 08:19:15",5,36.04875463,24.87956808,"0101000020E61000009C34AA5F2BE1384075B07A973D064240"
16286,"2014-01-06 08:19:16",5,36.0487006,24.87956823,"0101000020E61000005B732E622BE13840D5253ED23B064240"
16289,"2014-01-06 08:19:17",5,36.04864919,24.87957259,"0101000020E61000000D8254AB2BE138407103FC223A064240"
16292,"2014-01-06 08:19:18",5,36.04860488,24.87957374,"0101000020E61000006DB89FBE2BE13840540349AF38064240"
16295,"2014-01-06 08:19:19",5,36.0485495,24.87957406,"0101000020E6100000251CFEC32BE138405B5EB9DE36064240"
16300,"2014-01-06 08:19:21",5,36.04845549,24.87957745,"0101000020E6100000900CDEFC2BE138404B6E1CCA33064240"
16303,"2014-01-06 08:19:22",5,36.04839834,24.87956908,"0101000020E61000003D2C71702BE1384087BDB3EA31064240"
16306,"2014-01-06 08:19:23",5,36.04835728,24.87956837,"0101000020E6100000FCBE87642BE13840CF0F449230064240"
16309,"2014-01-06 08:19:24",5,36.04829526,24.87956599,"0101000020E61000004FB9993C2BE138403C20018A2E064240"
16312,"2014-01-06 08:19:25",5,36.04825427,24.87957379,"0101000020E6100000017876BF2BE138406CC527322D064240"
